event_date,age,gender,event_state
16/09/2021,35,male,MO
28/08/2021,58,female,MO
11/01/2021,22,male,MO
23/09/2021,22,male,MO
10/11/2020,59,male,MO
05/10/2020,27,male,MO
02/04/2021,56,male,MO
19/01/2021,60,female,MO
04/11/2020,48,male,MO
17/08/2021,34,male,MO
02/06/2021,48,male,MO
31/10/2020,58,female,MO
16/11/2020,64,male,MO
13/11/2020,72,female,MO
22/07/2021,30,male,MO
15/11/2020,53,female,MO
11/06/2021,60,male,MO
31/05/2021,76,male,MO
16/10/2020,30,male,MO
11/01/2021,50,male,MO
14/06/2021,38,male,MO
09/08/2021,75,male,MO
10/12/2020,50,male,MO
26/01/2021,60,male,MO
30/11/2020,54,female,MO
07/12/2020,63,female,MO
16/12/2020,74,female,MO
09/07/2021,64,male,MO
06/08/2021,52,male,MO
11/01/2021,53,female,MO
10/07/2021,48,male,MO
11/18/2021,58,male,MO
11/18/2021,25,female,MO
12/01/2021,,male,MO
12/07/2021,66,male,MO
12/29/2021,47,male,MO
01/12/2022,,male,MO
1/14/2022,75,male,MO
,,male,MO
,,female,MO
,,male,MO
,,male,MO
,,female,MO
,,male,MO
24/05/2021,58,male,MS
02/07/2021,21,male,MS
21/03/2021,23,male,MS
10/08/2021,62,male,MS
16/01/2021,62,male,MS
31/05/2021,48,male,MS
09/09/2021,24,male,MS
16/08/2021,44,male,MS
15/12/2020,31,male,MS
15/07/2021,26,male,MS
26/02/2021,40,male,MS
04/08/2021,35,male,MS
07/04/2021,44,male,MS
08/03/2021,59,male,MS
01/06/2021,48,male,MS
31/01/2021,29,male,MS
15/01/2021,53,female,MS
03/11/2020,55,male,MS
05/01/2021,24,male,MS
10/27/2021,,male,MS
01/11/2022,33,male,MS
02/08/2022,,male,MS
1/14/2021,53,female,MS
15/03/2021,30,male,MT
09/06/2021,72,male,MT
15/08/2021,40,male,MT
21/12/2020,31,male,MT
21/09/2021,48,male,MT
07/05/2021,21,male,MT
22/04/2021,19,male,MT
22/04/2021,19,male,MT
1/14/2022,48,male,NB
02/09/2022,20,male,NB
24/09/2021,75,male,NC
03/09/2021,52,male,NC
11/11/2020,66,male,NC
29/09/2021,57,male,NC
10/13/2021,,,NC
10/17/2021,23,male,NC
11/19/2021,45,male,NC
11/27/2021,32,male,NC
12/07/2021,22,male,NC
12/05/2021,50,male,NC
12/19/2021,21,male,NC
12/22/2021,33,female,NC
01/04/2022,,male,NC
1/24/2022,,,NC
1/25/2022,19,male,NC
02/11/2022,41,male,NC
02/07/2022,53,female,NC
2/21/2022,65,male,NC
01/10/2021,56,female,NC
1/19/2021,62,male,NC
,,male,NC
15/11/2020,58,female,ND
13/08/2021,17,male,ND
13/10/2020,33,male,ND
03/11/2020,33,female,ND
26/10/2020,36,male,ND
21/01/2021,68,male,ND
25/06/2021,21,male,ND
03/12/2020,62,male,ND
15/11/2020,59,male,ND
03/12/2020,50,male,ND
10/15/2021,50,female,ND
10/23/2021,73,male,ND
2/25/2022,24,male,ND
27/11/2020,63,female,NE
12/12/2020,33,male,NE
24/02/2021,72,female,NE
09/12/2020,65,female,NE
01/01/2021,25,male,NE
21/11/2020,28,male,NE
19/04/2021,34,male,NE
05/12/2020,64,female,NE
02/08/2021,23,male,NE
24/11/2020,57,female,NE
13/11/2020,61,male,NE
13/11/2020,32,male,NE
21/11/2020,22,male,NE
23/11/2020,65,female,NE
03/02/2021,24,male,NE
24/11/2020,43,male,NE
29/08/2021,65,male,NE
07/05/2021,54,female,NE
21/07/2021,64,male,NE
10/21/2021,60,female,NE
10/21/2021,53,male,NE
11/06/2021,50,male,NE
25/08/2021,57,female,NH
23/12/2020,72,female,NH
07/10/2020,25,male,NH
11/12/2020,43,male,NH
13/12/2020,64,male,NH
24/11/2020,34,male,NH
16/09/2021,54,male,NH
10/28/2021,44,male,NH
21/01/2021,50,female,NJ
24/03/2021,40,male,NJ
22/02/2021,50,female,NJ
07/04/2021,64,female,NJ
28/01/2021,56,male,NJ
04/10/2020,48,male,NJ
22/01/2021,62,male,NJ
19/11/2020,72,male,NJ
28/01/2021,67,female,NJ
19/03/2021,50,male,NJ
03/02/2021,53,male,NJ
28/09/2021,63,male,NJ
11/01/2021,63,male,NJ
10/08/2021,29,male,NJ
05/01/2021,50,male,NJ
19/01/2021,59,female,NJ
21/11/2020,64,female,NJ
28/09/2021,62,male,NJ
09/01/2021,45,male,NJ
13/04/2021,50,male,NJ
21/12/2020,78,male,NJ
22/07/2021,44,male,NJ
20/01/2021,54,male,NJ
10/03/2021,68,male,NJ
24/03/2021,61,male,NJ
03/03/2021,47,male,NJ
25/09/2021,60,male,NJ
28/06/2021,39,male,NJ
11/11/2020,61,male,NJ
23/09/2021,59,male,NJ
17/01/2021,54,female,NJ
10/05/2021,35,male,NJ
15/02/2021,56,male,NJ
29/12/2020,59,male,NJ
18/01/2021,38,male,NJ
03/04/2021,50,male,NJ
03/01/2021,55,female,NJ
31/12/2020,50,female,NJ
26/01/2021,56,male,NJ
26/08/2021,44,male,NJ
28/01/2021,44,male,NJ
14/02/2021,56,male,NJ
31/12/2020,71,male,NJ
17/02/2021,64,male,NJ
02/09/2021,64,male,NJ
16/03/2021,30,female,NJ
07/09/2021,65,male,NJ
10/03/2021,50,male,NJ
08/09/2021,53,male,NJ
15/01/2021,75,male,NJ
04/11/2020,44,male,NJ
03/12/2020,35,female,NJ
20/09/2021,52,male,NJ
06/12/2020,65,male,NJ
28/11/2020,50,male,NJ
11/03/2021,65,male,NJ
24/12/2020,74,male,NJ
05/08/2021,42,male,NJ
04/02/2021,44,male,NJ
24/05/2021,43,male,NJ
06/01/2021,74,female,NJ
10/02/2021,58,female,NJ
08/05/2021,23,male,NJ
26/10/2020,1,female,NJ
08/12/2020,79,female,NJ
10/18/2021,47,male,NJ
10/27/2021,43,female,NJ
8/23/2021,16,male,NJ
11/06/2021,,,NJ
11/17/2021,33,male,NJ
11/16/2021,45,male,NJ
11/23/2021,40,male,NJ
12/02/2021,34,male,NJ
11/30/2021,43,male,NJ
01/08/2022,,male,NJ
02/09/2022,67,male,NJ
,,male,NJ
,,,NJ
,,male,NJ
,,male,NJ
,,male,NJ
,,male,NJ
,,male,NJ
,,female,NJ
,,male,NJ
,,male,NJ
,,male,NJ
,,,NJ
,,male,NJ
,,female,NJ
,,male,NJ
,,male,NJ
,44,male,NJ
,50,male,NJ
,68,male,NJ
,47,male,NJ
,52,male,NJ
,62,male,NJ
,60,male,NJ
,44,male,NJ
,56,male,NJ
,23,male,NJ
,44,male,NJ
,64,male,NJ
,,male,NJ
,45,male,NJ
,33,male,NJ
,54,male,NJ
,44,male,NJ
,56,male,NJ
,50,male,NJ
,64,male,NJ
,43,male,NJ
,42,male,NJ
,65,male,NJ
,53,male,NJ
,24,male,NJ
,51,male,NJ
,77,male,NJ
,33,male,NJ
,67,male,NJ
,27,male,NJ
,62,male,NJ
,39,male,NJ
,44,male,NJ
,29,male,NJ
,70,male,NJ
,19,,NJ
02/06/2021,36,male,NM
29/12/2020,54,male,NM
10/21/2021,42,female,NM
12/06/2021,58,female,NM
1/26/2022,45,female,NM
01/09/2021,64,female,NM
25/06/2021,52,female,NV
25/06/2021,49,female,NV
10/15/2021,58,male,NV
02/10/2022,61,male,NV
2/14/2022,34,female,NV
,,female,NV
,,female,NV
,,female,NV
07/02/2021,60,male,NY
28/05/2021,61,male,NY
10/04/2021,53,male,NY
06/12/2020,66,female,NY
14/04/2021,62,female,NY
25/02/2021,42,male,NY
07/11/2020,31,male,NY
20/04/2021,61,male,NY
11/06/2021,30,male,NY
27/05/2021,49,male,NY
10/02/2021,70,male,NY
02/10/2020,25,male,NY
20/04/2021,50,male,NY
15/09/2021,23,male,NY
05/03/2021,38,male,NY
15/02/2021,59,male,NY
08/06/2021,19,male,NY
18/11/2020,25,male,NY
03/11/2020,68,male,NY
14/04/2021,59,female,NY
10/03/2021,34,male,NY
23/01/2021,40,male,NY
16/08/2021,19,male,NY
13/10/2020,71,male,NY
02/06/2021,21,male,NY
11/09/2021,59,male,NY
09/04/2021,59,female,NY
04/08/2021,58,male,NY
20/07/2021,64,male,NY
19/08/2021,55,male,NY
19/11/2020,58,male,NY
30/12/2020,65,male,NY
18/09/2021,43,male,NY
29/04/2021,47,female,NY
21/01/2021,60,female,NY
23/09/2021,50,female,NY
03/06/2021,36,male,NY
15/10/2020,45,male,NY
09/11/2020,33,male,NY
17/02/2021,44,male,NY
19/04/2021,64,female,NY
26/08/2021,33,male,NY
20/08/2021,39,male,NY
06/11/2020,60,male,NY
16/09/2021,34,male,NY
05/08/2021,50,male,NY
29/11/2020,52,female,NY
21/12/2020,64,female,NY
31/03/2021,46,male,NY
19/01/2021,47,male,NY
12/08/2021,42,male,NY
11/11/2020,55,male,NY
17/03/2021,47,male,NY
13/11/2020,21,male,NY
01/11/2020,42,male,NY
18/12/2020,58,female,NY
21/12/2020,64,female,NY
10/04/2021,58,female,NY
22/02/2021,51,male,NY
13/12/2020,60,female,NY
31/01/2021,50,male,NY
05/11/2020,21,male,NY
29/05/2021,62,male,NY
20/12/2020,60,male,NY
17/05/2021,42,male,NY
23/04/2021,34,male,NY
22/02/2021,71,male,NY
19/10/2020,38,male,NY
05/03/2021,64,male,NY
08/01/2021,63,male,NY
03/03/2021,50,female,NY
22/12/2020,57,female,NY
22/05/2021,32,male,NY
27/08/2021,23,male,NY
01/01/2021,44,male,NY
01/03/2021,63,male,NY
12/04/2021,31,male,NY
23/07/2021,49,male,NY
13/11/2020,24,male,NY
14/09/2021,34,male,NY
30/05/2021,38,male,NY
28/12/2020,39,male,NY
09/04/2021,39,male,NY
23/12/2020,53,male,NY
10/03/2021,40,male,NY
18/01/2021,51,male,NY
07/01/2021,60,female,NY
04/01/2021,52,male,NY
02/08/2021,53,male,NY
16/12/2020,50,male,NY
05/02/2021,65,female,NY
10/02/2021,74,female,NY
14/09/2021,64,male,NY
22/07/2021,40,female,NY
18/06/2021,44,male,NY
18/02/2021,25,male,NY
08/01/2021,57,female,NY
22/01/2021,35,male,NY
11/09/2021,32,male,NY
18/01/2021,27,male,NY
13/05/2021,51,male,NY
15/12/2020,39,female,NY
19/05/2021,40,male,NY
19/04/2021,41,male,NY
17/01/2021,58,male,NY
03/05/2021,32,female,NY
05/11/2020,25,male,NY
22/10/2020,50,male,NY
26/01/2021,33,female,NY
19/03/2021,68,female,NY
26/10/2020,26,male,NY
23/01/2021,38,male,NY
03/02/2021,43,male,NY
22/03/2021,42,male,NY
07/09/2021,58,male,NY
04/05/2021,46,male,NY
10/08/2021,66,male,NY
07/08/2021,45,male,NY
13/10/2020,35,male,NY
18/12/2020,70,male,NY
12/11/2020,54,male,NY
04/01/2021,62,female,NY
21/07/2021,52,male,NY
05/10/2020,72,male,NY
10/16/2021,51,male,NY
10/19/2021,34,male,NY
11/07/2021,56,male,NY
11/09/2021,,male,NY
11/17/2021,37,male,NY
11/22/2021,,male,NY
12/04/2021,41,male,NY
12/02/2021,31,male,NY
12/10/2021,34,male,NY
12/09/2021,,male,NY
12/14/2021,20,,NY
12/13/2021,31,male,NY
12/14/2021,61,male,NY
12/24/2021,37,male,NY
12/24/2021,46,male,NY
12/14/2021,,male,NY
01/07/2022,57,male,NY
1/15/2022,,male,NY
1/16/2022,32,male,NY
1/21/2022,22,male,NY
1/30/2022,60,male,NY
1/28/2022,22,male,NY
1/28/2022,27,male,NY
02/04/2022,22,male,NY
02/11/2022,36,male,NY
02/09/2022,36,male,NY
2/25/2022,,male,NY
02/05/2022,33,male,NY
,,male,NY
,,male,NY
,,,NY
,,male,NY
,,male,NY
,,male,NY
,,male,NY
,,male,NY
,,male,NY
,,male,NY
,,male,NY
,,male,NY
,,male,NY
,,male,NY
,,male,NY
,,,NY
,,male,NY
,,male,NY
,,male,NY
,,,NY
,,male,NY
,,,NY
,,female,NY
,,male,NY
,,female,NY
,,female,NY
,,,NY
,,,NY
,,male,NY
,,male,NY
,,,NY
,,male,NY
,,female,NY
,,male,NY
,,male,NY
,,male,NY
27/11/2020,48,female,OH
06/04/2021,64,male,OH
10/12/2020,26,male,OH
16/02/2021,53,male,OH
25/11/2020,53,male,OH
08/11/2020,57,female,OH
02/01/2021,42,male,OH
11/08/2021,52,male,OH
11/04/2021,61,male,OH
20/01/2021,80,male,OH
11/05/2021,40,male,OH
02/03/2021,21,male,OH
16/09/2021,61,female,OH
20/11/2020,62,female,OH
05/07/2021,32,male,OH
09/12/2020,47,male,OH
03/11/2020,51,male,OH
04/02/2021,62,male,OH
09/12/2020,42,male,OH
31/08/2021,46,male,OH
24/03/2021,72,male,OH
08/02/2021,58,female,OH
14/11/2020,30,male,OH
17/01/2021,54,female,OH
19/02/2021,51,male,OH
24/09/2021,17,male,OH
19/05/2021,52,male,OH
15/01/2021,73,female,OH
26/11/2020,62,male,OH
28/12/2020,51,male,OH
07/09/2021,46,male,OH
30/03/2021,43,male,OH
23/09/2021,34,male,OH
07/06/2021,21,male,OH
28/12/2020,59,female,OH
08/04/2021,44,male,OH
13/10/2020,43,male,OH
11/09/2021,57,male,OH
05/01/2021,38,male,OH
18/05/2021,31,male,OH
03/03/2021,34,male,OH
30/11/2020,60,female,OH
10/12/2020,70,male,OH
03/11/2020,57,male,OH
04/06/2021,35,male,OH
08/12/2020,39,male,OH
24/11/2020,50,male,OH
05/08/2021,53,male,OH
09/08/2021,73,male,OH
23/10/2020,30,female,OH
18/03/2021,54,male,OH
05/12/2020,68,female,OH
16/08/2021,48,male,OH
17/09/2021,69,male,OH
02/08/2021,52,male,OH
05/10/2020,54,male,OH
29/12/2020,52,female,OH
13/11/2020,58,female,OH
29/03/2021,26,male,OH
13/02/2021,51,male,OH
28/03/2021,62,male,OH
29/03/2021,56,male,OH
14/05/2021,48,male,OH
14/04/2021,48,male,OH
06/12/2020,62,male,OH
21/07/2021,70,male,OH
11/02/2021,38,female,OH
10/14/2021,,male,OH
10/14/2021,,male,OH
10/18/2021,37,male,OH
11/03/2021,50,male,OH
11/08/2021,29,male,OH
12/27/2021,65,male,OH
1/31/2022,25,male,OH
01/08/2021,54,female,OH
1/14/2021,73,male,OH
,,male,OH
,,female,OH
,,male,OH
,,male,OH
,,female,OH
30/06/2021,30,male,OK
25/07/2021,37,male,OK
07/01/2021,61,female,OK
28/01/2021,68,female,OK
19/03/2021,59,male,OK
08/09/2021,40,male,OK
16/11/2020,68,male,OK
01/01/2021,23,male,OK
11/09/2021,60,male,OK
20/09/2021,60,female,OK
07/04/2021,30,male,OK
07/06/2021,52,male,OK
16/07/2021,26,male,OK
16/04/2021,52,male,OK
07/03/2021,50,female,OK
17/04/2021,37,male,OK
05/10/2020,49,male,OK
07/04/2021,19,male,OK
13/05/2021,47,male,OK
17/12/2020,34,male,OK
22/04/2021,58,male,OK
16/07/2021,44,male,OK
04/12/2020,45,female,OK
17/11/2020,63,male,OK
14/01/2021,67,female,OK
29/11/2020,53,male,OK
18/01/2021,52,female,OK
24/11/2020,54,male,OK
16/11/2020,18,male,OK
21/01/2021,50,male,OK
28/10/2020,63,male,OK
07/07/2021,25,male,OK
16/02/2021,38,male,OK
06/01/2021,60,female,OK
29/09/2021,44,male,OK
04/01/2021,19,male,OK
20/06/2021,37,male,OK
13/05/2021,22,male,OK
09/12/2020,63,male,OK
11/02/2021,18,male,OK
9/30/2021,50,male,OK
11/08/2021,,male,OK
11/13/2021,46,male,OK
12/07/2021,35,male,OK
02/03/2022,31,male,OK
,,male,ON
,,male,ON
,,male,ON
,,,ON
,,,ON
,,male,ON
06/12/2020,55,female,OR
10/27/2021,26,male,OR
11/03/2021,63,male,OR
11/15/2021,52,male,OR
12/04/2021,,male,OR
12/30/2021,58,male,OR
02/03/2022,30,male,OR
,,male,OR
19/12/2020,25,male,PA
27/08/2021,66,male,PA
25/07/2021,59,male,PA
17/06/2021,19,male,PA
13/04/2021,46,male,PA
20/12/2020,69,female,PA
05/11/2020,28,male,PA
21/10/2020,45,male,PA
02/04/2021,43,male,PA
26/01/2021,0,male,PA
28/01/2021,59,male,PA
08/02/2021,66,male,PA
06/03/2021,30,male,PA
03/12/2020,60,female,PA
18/03/2021,64,male,PA
01/02/2021,31,male,PA
05/05/2021,51,male,PA
28/08/2021,68,female,PA
20/04/2021,27,male,PA
30/08/2021,27,male,PA
23/07/2021,64,female,PA
17/07/2021,30,male,PA
01/02/2021,57,female,PA
11/07/2021,72,male,PA
01/08/2021,21,male,PA
20/05/2021,54,male,PA
06/07/2021,24,male,PA
27/07/2021,30,male,PA
02/02/2021,45,male,PA
06/04/2021,65,male,PA
18/12/2020,66,female,PA
18/03/2021,67,male,PA
22/12/2020,24,male,PA
10/09/2021,55,male,PA
16/11/2020,50,male,PA
09/07/2021,47,male,PA
12/01/2021,73,female,PA
25/01/2021,49,female,PA
27/10/2020,80,male,PA
11/12/2020,41,female,PA
25/02/2021,72,male,PA
06/09/2021,32,male,PA
28/12/2020,72,male,PA
23/06/2021,59,male,PA
02/10/2020,39,male,PA
15/12/2020,51,male,PA
28/10/2020,64,male,PA
19/01/2021,53,male,PA
29/04/2021,78,male,PA
24/12/2020,59,male,PA
31/12/2020,33,male,PA
21/01/2021,50,male,PA
23/02/2021,52,female,PA
08/09/2021,63,male,PA
15/06/2021,71,male,PA
19/09/2021,35,male,PA
14/01/2021,56,male,PA
12/09/2021,51,male,PA
28/10/2020,58,male,PA
10/12/2021,32,male,PA
10/14/2021,,male,PA
10/11/2021,,,PA
10/20/2021,46,male,PA
10/25/2021,20,male,PA
10/25/2021,27,male,PA
10/25/2021,64,male,PA
11/06/2021,,,PA
11/06/2021,80,male,PA
11/17/2021,47,female,PA
12/17/2021,32,male,PA
12/17/2021,47,male,PA
12/15/2021,,,PA
12/21/2021,54,male,PA
12/28/2021,,,PA
01/07/2022,49,male,PA
02/04/2022,,,PA
2/16/2022,59,male,PA
,,male,PA
,,male,PA
,,male,PA
,,male,PA
,,male,PA
,,male,PA
,,male,PA
,,male,PA
,,male,PA
,,female,PA
12/17/2021,,male,Pennsylvania
06/09/2021,75,female,RI
03/11/2020,65,female,RI
01/06/2021,49,male,RI
22/11/2020,65,male,RI
11/12/2020,54,male,RI
30/10/2020,60,male,RI
20/04/2021,55,male,RI
10/28/2021,33,male,RI
1/15/2022,26,female,RI
,,male,RI
11/07/2021,48,male,SC
12/09/2021,22,male,SC
01/07/2022,55,male,SC
1/21/2022,,,SC
02/04/2022,18,male,SC
02/03/2022,21,male,SC
02/10/2022,56,male,SC
10/05/2021,64,male,SD
20/05/2021,60,male,SD
21/12/2020,45,male,SD
10/29/2021,49,female,SD
11/05/2021,49,female,SD
,,male,SK
16/09/2021,29,male,TN
13/04/2021,67,male,TN
10/12/2021,37,female,TN
10/12/2021,,male,TN
10/14/2021,48,male,TN
11/18/2021,,,TN
12/01/2021,,male,TN
1/18/2022,47,male,TN
1/20/2022,32,female,TN
02/03/2022,20,male,TN
2/25/2022,33,female,TN
2/26/2022,20,male,TN
1/13/2021,65,male,TN
05/04/2021,46,male,TX
04/12/2020,42,male,TX
02/09/2021,35,male,TX
17/07/2021,50,male,TX
26/04/2021,42,male,TX
10/03/2021,62,male,TX
13/08/2021,43,male,TX
19/04/2021,20,male,TX
17/11/2020,55,male,TX
19/02/2021,64,male,TX
14/12/2020,34,male,TX
04/02/2021,45,female,TX
28/01/2021,60,male,TX
23/07/2021,72,male,TX
26/01/2021,37,male,TX
03/09/2021,67,male,TX
25/08/2021,63,female,TX
05/08/2021,55,female,TX
11/11/2020,63,female,TX
15/03/2021,23,male,TX
14/08/2021,43,male,TX
22/08/2021,39,male,TX
28/12/2020,59,male,TX
13/09/2021,51,male,TX
21/03/2021,76,male,TX
19/08/2021,28,female,TX
06/04/2021,60,male,TX
05/07/2021,42,male,TX
11/03/2021,47,male,TX
01/01/2021,80,female,TX
13/08/2021,40,male,TX
22/07/2021,49,male,TX
19/05/2021,45,male,TX
01/08/2021,23,male,TX
20/04/2021,22,male,TX
28/02/2021,55,male,TX
06/04/2021,71,male,TX
02/09/2021,40,male,TX
09/08/2021,20,male,TX
13/12/2020,65,female,TX
11/12/2020,34,male,TX
05/11/2020,55,male,TX
11/11/2020,46,male,TX
29/06/2021,44,male,TX
05/06/2021,26,male,TX
29/01/2021,25,male,TX
10/04/2021,28,male,TX
05/07/2021,42,male,TX
12/01/2021,63,male,TX
08/02/2021,46,male,TX
30/09/2021,64,male,TX
25/11/2020,49,male,TX
19/07/2021,32,male,TX
16/12/2020,41,male,TX
08/10/2020,78,male,TX
20/08/2021,53,male,TX
14/04/2021,24,male,TX
21/06/2021,18,male,TX
30/07/2021,68,male,TX
02/02/2021,52,male,TX
10/10/2020,58,male,TX
23/08/2021,20,male,TX
09/10/2020,21,male,TX
21/09/2021,68,male,TX
07/04/2021,52,male,TX
07/08/2021,56,male,TX
21/11/2020,59,male,TX
05/10/2020,37,male,TX
11/08/2021,56,male,TX
25/02/2021,57,male,TX
24/01/2021,71,male,TX
29/06/2021,40,male,TX
28/10/2020,29,male,TX
26/10/2020,88,male,TX
23/04/2021,33,male,TX
03/04/2021,66,female,TX
28/07/2021,44,male,TX
23/12/2020,72,male,TX
14/04/2021,43,male,TX
20/08/2021,43,male,TX
22/09/2021,49,male,TX
23/02/2021,40,male,TX
19/11/2020,47,male,TX
07/01/2021,54,male,TX
17/01/2021,32,male,TX
22/12/2020,43,male,TX
11/10/2020,67,female,TX
23/11/2020,65,male,TX
09/08/2021,36,male,TX
26/01/2021,30,male,TX
11/01/2021,21,male,TX
05/12/2020,50,female,TX
25/11/2020,40,female,TX
05/01/2021,29,male,TX
16/03/2021,52,female,TX
05/12/2020,61,male,TX
24/08/2021,28,male,TX
02/04/2021,46,male,TX
20/01/2021,61,male,TX
19/11/2020,59,male,TX
18/04/2021,38,male,TX
16/10/2020,62,male,TX
05/08/2021,59,male,TX
14/11/2020,53,female,TX
01/09/2021,46,male,TX
15/02/2021,63,female,TX
24/03/2021,52,male,TX
10/08/2021,27,male,TX
07/01/2021,58,male,TX
05/03/2021,64,male,TX
11/11/2020,42,male,TX
30/05/2021,58,female,TX
07/04/2021,22,male,TX
10/10/2020,33,male,TX
22/09/2021,57,male,TX
20/08/2021,37,female,TX
23/08/2021,55,female,TX
03/08/2021,40,male,TX
02/05/2021,44,male,TX
03/03/2021,63,male,TX
10/12/2020,35,male,TX
02/01/2021,61,male,TX
29/01/2021,55,male,TX
05/10/2020,64,male,TX
22/03/2021,19,male,TX
22/03/2021,46,male,TX
07/09/2021,51,male,TX
19/04/2021,60,male,TX
16/11/2020,27,male,TX
21/06/2021,20,male,TX
07/10/2020,46,male,TX
25/06/2021,30,male,TX
01/04/2021,55,male,TX
15/07/2021,34,male,TX
05/02/2021,30,male,TX
22/04/2021,19,male,TX
21/01/2021,63,male,TX
08/01/2021,48,female,TX
17/09/2021,34,female,TX
01/02/2021,39,male,TX
18/09/2021,32,male,TX
09/06/2021,36,male,TX
21/01/2021,53,male,TX
02/05/2021,55,male,TX
01/12/2020,29,male,TX
21/05/2021,22,male,TX
16/03/2021,58,male,TX
16/08/2021,37,male,TX
31/10/2020,66,male,TX
01/07/2021,52,male,TX
28/07/2021,29,male,TX
18/11/2020,31,male,TX
15/12/2020,53,male,TX
17/09/2021,22,male,TX
02/02/2021,29,male,TX
27/01/2021,44,female,TX
06/08/2021,23,male,TX
01/03/2021,36,male,TX
01/11/2020,30,male,TX
13/12/2020,55,male,TX
13/10/2020,27,male,TX
28/01/2021,28,male,TX
09/01/2021,67,male,TX
18/06/2021,37,male,TX
12/11/2020,54,male,TX
12/08/2021,23,female,TX
15/09/2021,57,male,TX
13/06/2021,50,male,TX
19/02/2021,60,male,TX
01/02/2021,47,female,TX
17/11/2020,32,male,TX
05/04/2021,67,male,TX
13/01/2021,64,female,TX
06/10/2020,34,male,TX
30/08/2021,50,female,TX
13/05/2021,53,male,TX
22/08/2021,58,male,TX
26/04/2021,39,male,TX
05/10/2020,29,male,TX
06/11/2020,51,male,TX
08/12/2020,59,male,TX
25/01/2021,64,male,TX
21/09/2021,48,male,TX
08/04/2021,40,male,TX
04/08/2021,42,male,TX
07/12/2020,64,male,TX
07/12/2020,62,male,TX
21/03/2021,29,male,TX
01/09/2021,63,male,TX
01/03/2021,39,male,TX
28/06/2021,36,male,TX
10/08/2021,62,male,TX
21/01/2021,61,male,TX
18/12/2020,27,male,TX
26/02/2021,28,male,TX
16/10/2020,37,male,TX
11/12/2020,41,female,TX
15/07/2021,30,male,TX
30/01/2021,34,male,TX
05/05/2021,50,male,TX
23/12/2020,24,male,TX
25/01/2021,26,male,TX
08/05/2021,43,male,TX
07/09/2021,20,male,TX
03/11/2020,65,male,TX
16/06/2021,42,male,TX
05/04/2021,21,male,TX
06/07/2021,86,male,TX
17/07/2021,55,male,TX
17/08/2021,29,female,TX
11/01/2021,61,male,TX
12/12/2020,50,male,TX
24/08/2021,59,male,TX
20/08/2021,55,female,TX
02/01/2021,62,male,TX
21/07/2021,38,male,TX
18/12/2020,57,male,TX
29/11/2020,54,male,TX
14/01/2021,61,male,TX
10/18/2021,30,male,TX
10/16/2021,28,male,TX
10/04/2021,,,TX
10/29/2021,,male,TX
10/26/2021,,,TX
10/21/2021,63,male,TX
10/16/2021,,male,TX
11/04/2021,,male,TX
11/12/2021,24,male,TX
11/17/2021,55,male,TX
11/24/2021,62,male,TX
11/22/2021,,male,TX
11/21/2021,49,male,TX
12/03/2021,,male,TX
11/30/2021,63,male,TX
12/10/2021,30,male,TX
12/10/2021,,,TX
12/17/2021,,,TX
12/13/2021,,,TX
12/30/2021,56,male,TX
01/04/2022,18,male,TX
01/04/2022,51,male,TX
1/15/2022,59,female,TX
01/11/2022,40,male,TX
1/13/2022,,,TX
1/22/2022,,,TX
1/23/2022,47,male,TX
1/24/2022,45,male,TX
1/17/2022,34,male,TX
1/30/2022,41,female,TX
1/29/2022,43,male,TX
02/11/2022,50,male,TX
02/12/2022,33,male,TX
02/11/2022,56,male,TX
02/11/2022,58,female,TX
2/23/2022,62,male,TX
2/21/2022,40,male,TX
2/24/2022,46,male,TX
2/18/2022,61,male,TX
2/15/2022,29,male,TX
01/06/2021,38,female,TX
,,male,TX
,,male,TX
,,male,TX
,,male,TX
,,male,TX
,,male,TX
,,male,TX
,,male,TX
,,male,TX
,,male,TX
10/06/2021,,male,UT
11/17/2021,46,male,UT
01/07/2022,,male,UT
2/15/2022,,male,UT
15/03/2021,52,female,VA
03/08/2021,0,male,VA
11/03/2021,45,male,VA
11/13/2021,29,male,VA
11/09/2021,37,male,VA
11/23/2021,43,male,VA
11/29/2021,32,male,VA
12/03/2021,63,male,VA
12/16/2021,27,male,VA
1/19/2022,,male,VA
1/30/2022,45,male,VA
02/01/2022,56,male,VA
02/01/2022,48,male,VA
02/01/2022,32,male,VA
,,male,VA
,51,female,VA
17/07/2021,50,male,VI
03/03/2021,35,male,WA
22/09/2021,58,male,WA
10/11/2021,31,male,WA
9/22/2021,33,male,WA
4/24/2021,,male,WA
01/12/2022,31,male,WA
02/07/2022,38,male,WA
2/15/2022,,,WA
2/15/2022,49,male,WA
1/14/2021,46,male,WA
,,male,WA
,,female,WA
,,male,WA
,,male,WA
,,male,WA
20/07/2021,48,male,WI
21/09/2021,69,male,WI
07/06/2021,39,male,WI
25/01/2021,29,male,WI
06/01/2021,21,male,WI
05/11/2020,59,male,WI
03/03/2021,20,male,WI
05/02/2021,44,male,WI
09/12/2020,42,male,WI
22/11/2020,41,male,WI
19/08/2021,63,male,WI
19/01/2021,43,male,WI
07/10/2020,49,male,WI
28/09/2021,50,male,WI
16/09/2021,62,male,WI
02/11/2020,37,male,WI
01/08/2021,74,female,WI
17/05/2021,66,male,WI
01/08/2021,59,female,WI
01/08/2021,54,male,WI
08/10/2020,54,male,WI
