age,gender,event_date,event_state
,male,13/05/2015,FL
40,male,12/11/2015,FL
,male,17/06/2015,FL
,male,01/01/2015,FL
,male,21/12/2015,FL
,male,27/03/2015,FL
78,male,27/06/2015,FL
49,male,06/10/2015,FL
,,12/11/2015,FL
,male,,FL
40,male,02/04/2015,FL
51,male,20/06/2015,FL
,male,29/08/2015,FL
45,male,,FL
25,male,16/10/2015,FL
37,male,23/06/2015,FL
37,male,12/10/2015,FL
34,male,02/04/2015,FL
35,male,02/04/2015,FL
,male,20/10/2015,FL
,,,FL
21,male,27/10/2015,FL
27,male,07/10/2015,FL
26,male,09/09/2015,FL
,male,09/09/2015,FL
,,,FL
,,19/11/2015,FL
,male,19/03/2015,FL
,,,FL
,male,08/08/2015,FL
29,male,02/12/2015,FL
,male,,FL
35,male,01/10/2015,FL
,,,FL
,,,FL
,male,10/03/2015,FL
57,male,26/01/2015,FL
,male,,FL
43,male,05/10/2015,FL
,,26/06/2015,FL
,,,FL
,,,FL
,male,,FL
,,,FL
,,,FL
,,,FL
,,,FL
,,,FL
,,,FL
,,,FL
,,,FL
,,,FL
,,,FL
,male,12/11/2015,FL
40,male,20/07/2015,FL
56,male,,FL
,,,FL
,male,18/05/2015,GA
,male,29/12/2015,GA
,male,21/01/2015,GA
,male,08/05/2015,GA
,male,17/10/2015,GA
,male,12/12/2015,GA
35,male,19/08/2015,GA
,male,22/04/2015,GA
,male,30/10/2015,GA
,male,22/09/2015,GA
,male,01/07/2015,GA
,male,03/04/2015,GA
,male,16/07/2015,GA
,male,11/03/2015,GA
,male,05/08/2015,GA
,male,11/09/2015,GA
,male,31/10/2015,GA
,male,16/12/2015,GA
,male,17/07/2015,GA
,male,31/08/2015,GA
,male,12/01/2015,GA
,male,19/11/2015,GA
,male,30/11/2015,GA
,male,21/09/2015,GA
,male,22/06/2015,GA
,male,19/03/2015,GA
,male,10/08/2015,GA
,male,01/12/2015,GA
,female,29/09/2015,GA
,male,10/01/2015,GA
,male,10/01/2015,GA
,male,15/01/2015,GA
,male,18/10/2015,GA
,male,07/07/2015,GA
,male,15/09/2015,GA
,male,24/02/2015,GA
,male,27/01/2015,GA
,male,18/05/2015,GA
,male,22/05/2015,GA
,male,22/10/2015,GA
,male,17/03/2015,GA
,male,23/01/2015,GA
,male,09/07/2015,GA
,male,29/05/2015,GA
,male,18/12/2015,GA
,male,08/03/2015,GA
35,male,05/08/2015,GA
,male,26/02/2015,GA
,male,,GA
,male,,GA
,male,,GA
,,08/12/2015,GA
49,male,,GA
,male,,GA
,,,GA
,male,,GA
,male,,GA
22,male,26/06/2015,GA
22,male,,GA
,,,GA
38,male,,GA
,,,GA
,,,GA
,,,GA
,,,GA
,,,GA
,,,GA
,,,GA
,male,04/06/2015,GU
,male,11/09/2015,HI
34,male,22/07/2015,HI
56,male,26/07/2015,HI
,,,HI
,,,HI
28,male,29/07/2015,IA
,,,IA
,,,IA
35,male,05/10/2015,IA
,,,IA
,male,,IA
35,male,,IA
,male,26/01/2015,ID
,male,12/01/2015,ID
51,male,27/07/2015,ID
35,male,10/07/2015,ID
,male,09/07/2015,ID
23,male,25/07/2015,ID
,male,15/06/2015,IL
,male,23/09/2015,IL
,male,17/07/2015,IL
,male,23/11/2015,IL
,male,29/07/2015,IL
,male,23/03/2015,IL
,male,23/01/2015,IL
,male,09/11/2015,IL
,male,13/02/2015,IL
,male,23/11/2015,IL
,male,29/10/2015,IL
,male,12/01/2015,IL
,male,11/01/2015,IL
,male,23/01/2015,IL
,male,08/05/2015,IL
,male,09/05/2015,IL
,male,06/04/2015,IL
,male,10/04/2015,IL
,male,08/10/2015,IL
,male,03/06/2015,IL
,male,16/07/2015,IL
,male,15/04/2015,IL
,male,17/11/2015,IL
,male,21/10/2015,IL
,male,15/07/2015,IL
38,male,23/10/2015,IL
,male,11/08/2015,IL
52,male,19/07/2015,IL
42,male,16/07/2015,IL
46,male,24/09/2015,IL
19,male,15/07/2015,IL
,,,IL
,,,IL
39,male,30/11/2015,IL
,,20/11/2015,IL
30,male,,IL
,,,IL
42,male,20/10/2015,IL
,,26/10/2015,IL
,,,IL
20,male,,IL
47,male,,IL
,,25/11/2015,IL
33,male,,IL
45,male,,IL
68,male,04/11/2015,IL
,,,IL
,,,IL
,,,IL
,,,IL
,,,IL
,,,IL
,,,IL
,,16/10/2015,IL
,,,IL
,,,IL
31,male,,IL
,,,IL
,,,IL
31,male,,IL
38,male,,IL
42,male,,IL
50,male,,IL
,male,27/05/2015,IN
,,27/10/2015,IN
46,male,23/12/2015,IN
,,19/11/2015,IN
,male,26/04/2015,KS
,male,28/03/2015,KS
,male,23/03/2015,KS
,male,04/01/2015,KS
,male,01/04/2015,KS
30,male,30/06/2015,KS
,,,KS
,male,,KS
30,male,02/09/2015,KY
23,male,24/07/2015,KY
50,female,17/08/2015,KY
51,male,01/09/2015,KY
29,male,16/09/2015,KY
19,male,,KY
,,01/10/2015,KY
30,male,,KY
,,,KY
,,11/12/2015,KY
23,male,,KY
,,,KY
34,male,22/12/2015,KY
63,male,30/07/2015,LA
,male,08/10/2015,LA
,male,07/04/2015,LA
,male,04/06/2015,LA
,male,09/11/2015,LA
,male,15/10/2015,LA
,male,22/10/2015,LA
,male,16/01/2015,LA
,female,14/02/2015,LA
,male,30/01/2015,LA
,male,26/08/2015,LA
,male,09/04/2015,LA
,male,04/12/2015,LA
42,male,03/11/2015,LA
,male,,LA
45,male,17/10/2015,LA
44,male,17/06/2015,LA
45,male,08/03/2015,LA
40,male,08/10/2015,LA
23,male,24/10/2015,LA
50,male,26/08/2015,LA
36,male,08/10/2015,LA
,,17/11/2015,LA
24,male,,LA
,,,LA
,,,LA
,,,LA
,,,LA
,,,LA
,,,LA
,,,LA
,,,LA
,,,LA
,,,LA
50,male,,LA
22,male,,LA
,male,09/12/2015,MA
,male,09/02/2015,MA
,male,24/12/2015,MA
38,male,29/08/2015,MA
,male,02/12/2015,MA
,male,23/01/2015,MA
,,13/08/2015,MA
,male,17/09/2015,MA
,male,11/02/2015,MA
,male,10/07/2015,MA
,male,10/06/2015,MA
,male,23/06/2015,MA
,male,19/07/2015,MA
,male,04/03/2015,MA
,male,21/11/2015,MA
65,male,30/06/2015,MA
,male,31/07/2015,MA
,male,02/11/2015,MA
28,male,19/07/2015,MA
48,male,,MA
24,male,,MA
40,male,11/06/2015,MA
,,,MA
,male,14/01/2015,MA
42,male,,MA
65,male,,MA
51,male,,MA
,,,MA
,,,MA
54,male,,MA
55,male,22/12/2015,MD
31,male,15/08/2015,MD
31,male,02/07/2015,MD
62,male,25/06/2015,MD
31,male,15/08/2015,MD
,male,,MD
53,male,,MD
,,,MD
,,,MD
31,male,,MD
62,male,,MD
59,male,,MD
,male,09/09/2015,ME
,male,23/12/2015,ME
,male,02/06/2015,ME
,male,27/10/2015,ME
,male,27/10/2015,ME
,,,ME
47,male,07/11/2015,MI
40,male,16/06/2015,MI
53,male,05/05/2015,MI
30,male,27/06/2015,MI
41,male,06/05/2015,MI
31,,14/07/2015,MI
56,male,17/03/2015,MI
34,male,07/11/2015,MI
57,female,07/07/2015,MI
40,male,13/07/2015,MI
45,male,11/10/2015,MI
40,male,,MI
,,,MI
,,,MI
,,,MI
40,male,,MI
,,,MI
,,,MI
,,,MI
,,,MI
,,,MI
,,,MI
38,male,,MI
50,male,,MI
24,male,27/08/2015,MN
37,male,08/07/2015,MN
51,male,,MN
35,male,,MN
69,male,,MN
18,male,21/09/2015,MN
28,male,15/11/2015,MN
30,male,,MN
60,male,04/12/2015,MN
29,male,,MN
,male,21/01/2015,MO
,male,15/06/2015,MO
,male,08/07/2015,MO
,male,05/05/2015,MO
,male,19/01/2015,MO
,male,21/05/2015,MO
,male,09/03/2015,MO
,male,19/11/2015,MO
,male,30/04/2015,MO
,male,01/07/2015,MO
,female,23/04/2015,MO
,male,18/09/2015,MO
,male,25/02/2015,MO
36,male,21/10/2015,MO
51,male,26/09/2015,MO
24,male,17/07/2015,MO
,,,MO
,,,MO
47,male,11/11/2015,MO
,,,MO
,,,MO
29,male,21/11/2015,MO
,,,MO
36,male,21/10/2015,MO
,male,13/10/2015,MS
,male,18/11/2015,MS
,male,09/07/2015,MS
,male,13/09/2015,MS
,male,01/07/2015,MS
,male,13/10/2015,MS
,male,04/02/2015,MS
,male,26/08/2015,MS
,male,10/03/2015,MS
,male,29/01/2015,MS
,male,09/12/2015,MS
,male,,MS
35,male,13/10/2015,MS
,male,10/04/2015,MS
,male,04/12/2015,MS
54,male,,MS
,,16/11/2015,MS
48,male,17/08/2015,MS
49,male,18/06/2015,MS
52,female,27/11/2015,MS
,male,04/10/2015,MT
,male,14/01/2015,MT
,,,MT
33,male,30/11/2015,NC
55,male,07/08/2015,NC
51,male,30/11/2015,NC
65,male,08/07/2015,NC
31,male,30/11/2015,NC
43,female,20/06/2015,NC
47,male,23/07/2015,NC
58,male,06/07/2015,NC
62,male,,NC
55,male,29/06/2015,NC
53,male,03/11/2015,NC
,male,09/07/2015,NC
,,22/10/2015,NC
,,,NC
57,male,,NC
,,,NC
27,male,,NC
,,07/10/2015,NC
33,male,,NC
33,male,,NC
41,male,,NC
54,male,18/10/2015,NC
,,,NC
47,male,,NC
,,,NC
53,male,03/11/2015,NC
,,11/11/2015,NC
39,female,22/06/2015,NC
49,male,,NC
54,male,,NC
,male,,NC
62,male,,NC
35,male,,NC
,male,23/03/2015,ND
,male,20/02/2015,ND
,male,20/08/2015,ND
,male,01/09/2015,ND
20,male,27/10/2015,ND
65,male,03/08/2015,ND
,,,ND
,,07/12/2015,ND
,,,ND
,male,14/04/2015,NE
,male,14/04/2015,NE
,male,09/06/2015,NE
32,male,11/09/2015,NE
42,male,17/06/2015,NE
41,male,,NE
42,male,16/06/2015,NE
,,24/10/2015,NE
40,male,,NE
,,,NE
26,male,,NE
42,male,,NE
,male,31/07/2015,NH
22,male,19/12/2015,NH
,male,03/12/2015,NH
,,29/10/2015,NH
,,,NH
,male,13/04/2015,NJ
,male,27/10/2015,NJ
,male,16/10/2015,NJ
,male,11/12/2015,NJ
,male,23/12/2015,NJ
,male,06/05/2015,NJ
,male,05/06/2015,NJ
,male,02/10/2015,NJ
,male,28/04/2015,NJ
,female,07/08/2015,NJ
,male,30/09/2015,NJ
,male,05/02/2015,NJ
,male,06/01/2015,NJ
,male,14/07/2015,NJ
,male,24/09/2015,NJ
,male,03/02/2015,NJ
,male,09/12/2015,NJ
,male,21/01/2015,NJ
,male,04/05/2015,NJ
,male,07/01/2015,NJ
,male,27/12/2015,NJ
,male,03/10/2015,NJ
,male,31/08/2015,NJ
54,male,09/01/2015,NJ
,,,NJ
56,male,,NJ
,male,06/05/2015,NJ
47,male,17/06/2015,NJ
67,male,24/08/2015,NJ
63,male,,NJ
,,30/11/2015,NJ
,male,,NJ
52,male,25/09/2015,NJ
,male,,NJ
,,,NJ
,,,NJ
52,male,,NJ
,,,NJ
,,,NJ
,,,NJ
43,male,,NJ
,,26/09/2015,NJ
,,,NJ
47,male,,NJ
,male,25/11/2015,NM
,male,18/08/2015,NM
,,,NM
27,male,,NV
,,21/10/2015,NV
47,male,,NV
,,,NV
,,,NV
49,male,,NV
30,male,24/10/2015,NV
,male,,NV
,male,25/06/2015,NY
,female,27/04/2015,NY
,male,21/08/2015,NY
,male,25/08/2015,NY
,male,17/11/2015,NY
,male,07/07/2015,NY
,male,01/07/2015,NY
,male,12/08/2015,NY
,male,21/04/2015,NY
,male,25/03/2015,NY
,male,23/01/2015,NY
44,male,21/09/2015,NY
,male,15/05/2015,NY
,male,22/11/2015,NY
,male,03/10/2015,NY
,male,19/09/2015,NY
,male,06/06/2015,NY
,male,21/08/2015,NY
,male,08/04/2015,NY
,male,27/03/2015,NY
,male,03/03/2015,NY
,male,25/04/2015,NY
,male,15/05/2015,NY
,male,24/03/2015,NY
,male,07/02/2015,NY
,male,09/11/2015,NY
,male,07/05/2015,NY
,male,08/12/2015,NY
,male,05/10/2015,NY
,male,23/10/2015,NY
,male,16/07/2015,NY
,male,07/07/2015,NY
27,male,,NY
44,male,01/10/2015,NY
26,male,18/06/2015,NY
22,male,,NY
25,male,,NY
53,male,,NY
31,male,22/06/2015,NY
54,male,,NY
,male,,NY
46,male,,NY
,,,NY
19,,03/09/2015,NY
19,male,03/09/2015,NY
37,male,29/07/2015,NY
,male,21/01/2015,NY
,male,,NY
54,male,25/07/2015,NY
,,,NY
,male,,NY
30,male,,NY
,,,NY
30,male,01/09/2015,NY
26,male,30/10/2015,NY
45,female,21/08/2015,NY
22,male,08/04/2015,NY
,male,24/12/2015,NY
,male,08/12/2015,NY
52,male,07/05/2015,NY
,male,27/11/2015,NY
54,male,24/06/2015,NY
,male,,NY
,male,,NY
26,male,30/10/2015,NY
52,male,,NY
50,male,31/07/2015,NY
50,female,29/05/2015,NY
40,male,,NY
50,male,,NY
27,male,23/11/2015,NY
54,male,,NY
,,,NY
,,,NY
53,male,06/10/2015,NY
42,male,,NY
,male,04/06/2015,OH
,female,22/04/2015,OH
,male,17/04/2015,OH
,male,08/07/2015,OH
,male,11/03/2015,OH
,male,30/01/2015,OH
,female,18/10/2015,OH
,male,03/01/2015,OH
,male,19/06/2015,OH
,male,29/05/2015,OH
,male,19/02/2015,OH
,male,13/08/2015,OH
,male,10/08/2015,OH
,female,09/02/2015,OH
,male,06/05/2015,OH
,male,20/10/2015,OH
,male,11/05/2015,OH
,male,13/10/2015,OH
,male,12/06/2015,OH
,male,13/10/2015,OH
,male,17/12/2015,OH
,male,03/04/2015,OH
,male,19/10/2015,OH
,female,30/01/2015,OH
,male,09/05/2015,OH
,male,15/12/2015,OH
,male,28/02/2015,OH
63,male,20/07/2015,OH
,,,OH
,male,,OH
,male,03/03/2015,OH
,male,29/07/2015,OH
54,male,04/08/2015,OH
,,,OH
,,06/10/2015,OH
54,male,,OH
43,male,,OH
35,male,,OH
,,,OH
,,,OH
,,,OH
,,,OH
,,,OH
,,,OH
46,male,,OH
,,,OH
,,,OH
,,,OH
,,,OH
,,02/12/2015,OH
,,,OH
60,male,,OH
24,female,,OH
,male,31/10/2015,OK
,male,27/06/2015,OK
,male,17/07/2015,OK
,male,17/07/2015,OK
,male,01/07/2015,OK
,male,21/10/2015,OK
,male,22/08/2015,OK
,male,25/11/2015,OK
,male,24/04/2015,OK
,male,18/03/2015,OK
,male,12/09/2015,OK
,male,13/05/2015,OK
71,male,02/12/2015,OK
,male,18/06/2015,OK
,male,28/08/2015,OK
,male,23/07/2015,OK
37,male,13/11/2015,OK
,,,OK
,,30/10/2016,OK
,,,OK
,,29/10/2015,OK
,,21/10/2015,OK
,,23/10/2015,OK
,,,OK
,,,OK
,,,OK
,,10/12/2015,OK
,,,OK
,,,OK
,,11/11/2015,OK
64,male,03/11/2015,OK
53,male,,OK
47,male,,OK
46,male,06/10/2015,OR
,,,OR
,,,OR
55,male,,OR
40,male,,OR
,,15/10/2015,PA
,male,07/01/2015,PA
,male,21/08/2015,PA
,male,08/11/2015,PA
,male,17/02/2015,PA
,male,02/09/2015,PA
,male,16/09/2015,PA
,male,13/02/2015,PA
,male,13/02/2015,PA
,male,29/01/2015,PA
,male,27/03/2015,PA
40,male,30/08/2015,PA
,male,17/07/2015,PA
,male,05/10/2015,PA
,male,12/06/2015,PA
,male,01/09/2015,PA
,male,25/09/2015,PA
,male,09/09/2015,PA
,male,14/10/2015,PA
,male,28/05/2015,PA
,male,23/06/2015,PA
,male,20/03/2015,PA
,male,17/02/2015,PA
,male,30/05/2015,PA
,male,28/07/2015,PA
,male,06/03/2015,PA
,male,02/12/2015,PA
,male,08/09/2015,PA
42,male,,PA
53,male,16/07/2015,PA
31,male,19/09/2015,PA
58,male,16/09/2015,PA
21,male,,PA
50,male,30/03/2015,PA
44,male,05/10/2015,PA
36,male,,PA
30,male,,PA
43,male,09/04/2015,PA
,male,,PA
,male,13/08/2015,PA
44,male,16/09/2015,PA
37,male,,PA
54,male,04/08/2015,PA
54,male,04/08/2015,PA
27,male,20/11/2015,PA
61,male,09/06/2015,PA
,male,23/10/2015,PA
48,male,,PA
25,male,02/12/2015,PA
29,male,,PA
,,,PA
35,male,,PA
,,,PA
,,,PA
,,,PA
,,,PR
,,14/12/2015,PR
,,,PR
,,,PR
,male,19/10/2015,RI
,male,27/03/2015,RI
,,19/10/2015,RI
44,male,,SC
20,male,19/11/2015,SC
,male,25/07/2015,SC
30,male,25/11/2015,SC
,,22/10/2015,SC
,,09/12/2015,SC
56,male,,SC
,,,SC
,,21/10/2015,SC
,,,SC
,,30/11/2015,SC
,,23/11/2015,SC
,,,SC
,,,SC
,,31/10/2015,SC
,,,SC
57,male,30/12/2015,SC
51,male,11/12/2015,SC
51,male,20/10/2015,SC
45,male,04/10/2015,SC
31,male,,SC
70,male,,SC
,male,29/06/2015,SD
,male,05/11/2015,SD
,,05/10/2015,SD
,,,SD
,male,02/09/2015,TN
50,male,10/11/2015,TN
25,male,24/06/2015,TN
22,male,10/11/2015,TN
56,male,24/06/2015,TN
36,male,13/10/2015,TN
47,male,06/10/2015,TN
44,male,21/09/2015,TN
69,male,08/05/2015,TN
59,male,02/10/2015,TN
69,male,,TN
32,male,19/08/2015,TN
25,male,16/07/2015,TN
19,male,14/07/2015,TN
63,female,06/06/2015,TN
59,male,16/10/2015,TN
31,female,24/07/2015,TN
39,male,22/11/2015,TN
41,male,03/05/2015,TN
55,male,30/05/2015,TN
24,male,01/06/2015,TN
43,male,17/03/2015,TN
64,male,,TN
27,male,25/06/2015,TN
60,male,31/10/2015,TN
37,male,16/07/2015,TN
76,male,02/12/2015,TN
35,male,23/07/2015,TN
42,male,17/07/2015,TN
58,male,01/06/2015,TN
65,male,,TN
19,male,05/10/2015,TN
55,male,21/04/2015,TN
31,male,06/01/2015,TN
60,male,18/03/2015,TN
28,male,22/09/2015,TN
70,male,31/08/2015,TN
25,male,11/12/2015,TN
54,male,03/06/1989,TN
68,male,03/10/2015,TN
38,male,17/02/2015,TN
62,male,03/03/2015,TN
26,male,07/10/2015,TN
55,male,26/10/2015,TN
67,male,15/04/2015,TN
67,male,23/11/2015,TN
51,male,10/11/2015,TN
69,male,20/10/2015,TN
34,male,06/06/2015,TN
40,male,18/12/2015,TN
57,male,21/12/2015,TN
42,male,15/06/2015,TN
55,male,02/05/2015,TN
56,male,23/02/2015,TN
42,male,24/11/2015,TN
65,male,05/04/2015,TN
41,male,11/03/2015,TN
42,male,14/12/2015,TN
54,male,23/01/2015,TN
26,male,16/07/2015,TN
64,male,05/06/2015,TN
55,male,17/03/2015,TN
62,male,24/06/2015,TN
44,male,26/03/2015,TN
30,male,26/01/2015,TN
61,male,09/03/2015,TN
24,female,28/09/2015,TN
38,male,17/06/2015,TN
57,male,14/04/2015,TN
33,male,01/08/2015,TN
46,male,12/11/2015,TN
51,female,30/05/2015,TN
21,male,16/07/2015,TN
48,male,25/05/2015,TN
40,male,16/07/2015,TN
53,female,23/03/2015,TN
31,male,03/03/2015,TN
54,male,03/02/2015,TN
68,male,,TN
68,male,23/06/2015,TN
38,male,,TN
,male,27/04/2015,TX
,male,16/09/2015,TX
,female,25/09/2015,TX
,male,12/01/2015,TX
,male,15/05/2015,TX
,male,02/12/2015,TX
,male,18/02/2015,TX
,male,14/01/2015,TX
,male,25/11/2015,TX
,male,04/06/2015,TX
,male,26/03/2015,TX
,male,08/12/2015,TX
,male,18/06/2015,TX
,male,26/03/2015,TX
,male,16/12/2015,TX
40,male,01/07/2015,TX
,male,01/10/2015,TX
,male,29/04/2015,TX
,male,15/06/2015,TX
,male,02/03/2015,TX
,male,20/01/2015,TX
,male,12/02/2015,TX
,male,14/05/2015,TX
,male,23/06/2015,TX
,male,19/01/2015,TX
,male,09/11/2015,TX
,male,18/04/2015,TX
,male,14/02/2015,TX
,male,14/07/2015,TX
,male,04/09/2015,TX
,male,07/08/2015,TX
,male,14/04/2015,TX
,male,23/06/2015,TX
,male,30/07/2015,TX
,male,06/04/2015,TX
,male,10/04/2015,TX
,male,14/05/2015,TX
,male,10/12/2015,TX
,male,24/06/2015,TX
,male,20/03/2015,TX
,male,15/09/2015,TX
,male,17/07/2015,TX
,male,24/07/2015,TX
,male,21/02/2015,TX
,male,06/02/2015,TX
,male,29/06/2015,TX
,male,23/03/2015,TX
,male,15/06/2015,TX
,male,11/05/2015,TX
,male,06/07/2015,TX
,male,06/07/2015,TX
,male,03/12/2015,TX
,male,24/11/2015,TX
,male,14/11/2015,TX
,male,15/07/2015,TX
53,male,23/06/2015,TX
,male,29/04/2015,TX
,male,30/06/2015,TX
,male,13/01/2015,TX
,male,05/03/2015,TX
,male,28/06/2015,TX
,male,19/06/2015,TX
21,male,31/08/2015,TX
,female,31/07/2015,TX
,male,19/08/2015,TX
,male,30/05/2015,TX
,male,28/01/2015,TX
,male,12/01/2015,TX
,male,02/01/2015,TX
,male,28/03/2015,TX
,male,13/02/2015,TX
,male,29/04/2015,TX
,male,25/10/2015,TX
,male,20/08/2015,TX
,male,19/05/2015,TX
53,male,12/11/2015,TX
,male,23/03/2015,TX
51,male,16/09/2015,TX
,male,09/12/2015,TX
,male,06/01/2015,TX
,,09/11/2015,TX
,male,05/03/2015,TX
24,male,18/11/2015,TX
55,male,17/09/2015,TX
40,male,19/12/2015,TX
,male,,TX
22,male,07/04/2015,TX
44,male,02/06/2015,TX
52,male,13/08/2015,TX
19,male,30/06/2015,TX
55,male,23/12/2015,TX
58,male,21/12/2015,TX
48,male,22/01/2015,TX
53,male,13/07/2015,TX
63,male,30/06/2015,TX
,male,,TX
20,male,26/06/2015,TX
,male,,TX
59,male,24/06/2015,TX
66,male,05/09/2015,TX
,male,11/09/2015,TX
70,male,14/08/2015,TX
65,male,25/08/2015,TX
21,female,31/07/2015,TX
51,male,01/09/2015,TX
28,male,29/06/2015,TX
43,male,21/09/2015,TX
30,male,17/09/2015,TX
,male,11/02/2015,TX
25,male,19/07/2015,TX
,male,17/11/2015,TX
,male,31/07/2015,TX
44,male,17/10/2015,TX
60,male,21/12/2015,TX
,,,TX
,,,TX
46,male,,TX
,,,TX
,,,TX
,,,TX
36,male,,TX
26,male,,TX
,,,TX
,,,TX
,,09/11/2015,TX
,,,TX
,,,TX
,,,TX
,,,TX
,,14/12/2015,TX
,,,TX
,,,TX
,,,TX
,,21/10/2015,TX
,,21/10/2015,TX
,,,TX
,,,TX
67,male,,TX
61,male,,TX
58,male,14/12/2015,TX
53,male,,TX
,,,TX
,,,TX
,,,TX
,,,TX
,,,TX
,,,TX
50,male,,TX
,,,TX
,,,TX
,,,TX
,,,TX
,,15/12/2015,TX
,,17/10/2015,TX
,,08/10/2015,TX
,,,TX
,,,TX
,,,TX
,,,TX
,,,TX
,,,TX
,,03/12/2015,TX
51,male,,TX
,,,TX
,,23/12/2015,TX
,,09/12/2015,TX
,,,TX
30,male,,TX
,,,TX
,,,TX
,,,TX
51,male,,TX
,,,TX
,,29/10/2015,TX
44,male,17/10/2015,TX
,,,TX
,,,TX
,,,TX
,,09/11/2015,TX
,,16/11/2015,TX
44,male,,TX
,,,TX
