event_date,age,gender,event_state
08/25/2020,45,male,WA
08/25/2020,34,male,WA
08/26/2020,59,male,WA
09/02/2020,29,male,WA
09/07/2020,54,male,WA
09/25/2020,47,male,WA
10/21/2020,61,male,WA
11/07/2020,27,male,WA
11/09/2020,59,male,WA
12/02/2020,25,male,WA
12/07/2020,65,male,WA
12/12/2020,24,male,WA
01/17/2020,66,male,WI
01/21/2020,59,female,WI
02/18/2020,45,male,WI
02/29/2020,54,male,WI
03/13/2020,52,male,WI
03/17/2020,32,male,WI
04/15/2020,51,male,WI
05/03/2020,56,male,WI
05/15/2020,62,male,WI
05/20/2020,35,male,WI
05/29/2020,47,male,WI
06/08/2020,54,male,WI
06/09/2020,76,male,WI
06/09/2020,26,female,WI
06/12/2020,62,male,WI
06/12/2020,23,female,WI
06/12/2020,65,male,WI
06/12/2020,57,male,WI
06/15/2020,61,male,WI
06/16/2020,53,female,WI
06/26/2020,52,male,WI
07/02/2020,44,male,WI
07/13/2020,60,male,WI
07/13/2020,29,male,WI
07/17/2020,58,female,WI
07/27/2020,58,female,WI
07/27/2020,55,male,WI
08/04/2020,60,female,WI
08/27/2020,19,male,WI
09/08/2020,21,male,WI
09/22/2020,62,male,WI
09/24/2020,39,female,WI
10/05/2020,80,female,WI
10/07/2020,49,male,WI
10/08/2020,54,male,WI
10/13/2020,34,male,WI
11/02/2020,37,male,WI
11/05/2020,59,male,WI
11/12/2020,69,male,WI
11/22/2020,41,male,WI
12/08/2020,52,male,WI
12/09/2020,42,male,WI
12/09/2020,65,male,WI
12/29/2020,45,male,WI
01/25/2020,21,male,WV
01/30/2020,40,male,WV
02/11/2020,27,male,WV
04/27/2020,43,male,WV
05/21/2020,53,male,WV
06/15/2020,43,male,WV
08/26/2020,55,male,WV
10/04/2020,53,female,WV
10/07/2020,57,male,WV
11/02/2020,65,male,WV
11/09/2020,70,female,WV
12/08/2020,41,male,WV
12/10/2020,52,male,WV
12/15/2020,52,female,WV
06/22/2020,61,male,WY
08/05/2020,49,male,WY
08/24/2020,62,female,WY
10/06/2020,44,male,WY
