age,gender,event_date,event_state
,male,2018/07/02,MD
,male,2018/07/02,MD
,female,2018/07/02,MD
,female,2018/07/02,MD
28,male,2018/11/27,TX
68,male,2018/09/15,FL
64,male,2018/11/29,PA
55,female,2018/08/31,CA
,,2018/09/02,PA
47,male,2018/09/03,IL
34,male,2018/11/28,FL
30,male,2018/11/29,AZ
31,male,2018/11/29,GU
45,male,2018/12/02,KY
52,male,2018/12/10,NY
58,male,2018/12/11,WI
46,male,2018/12/12,FL
39,male,2018/12/11,CA
60,male,2018/12/12,TX
27,male,2018/12/13,NV
38,male,2018/12/13,NH
44,male,2018/12/06,FL
36,male,2018/12/09,MA
46,male,2018/12/07,IA
24,female,2018/12/07,OH
57,male,2018/12/05,OR
47,male,2018/12/04,MD
36,male,2018/12/04,KY
47,male,2018/12/06,AR
22,male,2018/12/08,NY
80,male,2018/12/11,IN
58,male,2018/12/03,CA
67,male,2018/11/24,NY
61,male,2018/12/03,TX
35,male,2018/12/03,CA
59,male,2018/10/02,MN
31,male,2018/10/03,MI
,male,2018/10/04,TX
39,male,2018/09/03,NY
62,male,2018/09/03,WA
20,male,2018/08/28,WA
36,female,2018/10/03,SC
52,male,2018/10/03,SC
66,male,2018/10/03,NY
54,male,2018/10/02,VA
23,male,2018/10/04,PA
51,male,2018/10/05,MI
62,male,2018/10/03,MO
40,male,2018/10/04,WY
39,male,2018/10/04,WY
51,male,2018/10/04,FL
49,male,2018/10/05,TX
29,male,2018/10/03,CA
39,male,2018/10/03,GA
33,male,2018/09/22,NH
52,male,2018/10/05,FL
37,male,2018/09/02,TN
66,male,2018/09/04,AL
,male,2018/09/04,WI
,male,2018/09/05,CA
26,male,2018/09/04,LA
66,male,2018/09/05,AL
64,male,2018/09/06,OH
48,male,2018/08/22,AR
18,male,2018/08/24,IL
53,male,2018/10/04,FL
40,male,2018/10/02,NY
64,male,2001/09/11,NY
27,male,2018/09/04,ID
35,male,2018/09/04,WI
53,male,2018/08/31,PA
,male,2018/09/05,WI
34,male,2018/11/30,SC
35,male,2018/11/30,MI
45,male,2018/12/01,FL
65,male,2018/12/30,CO
,male,2018/09/08,MS
24,male,2018/12/02,TX
64,male,2018/12/14,SC
43,male,2018/09/06,NY
54,male,2018/12/15,IL
35,male,2018/09/07,MO
24,male,2018/12/12,KY
,,2018/09/07,SD
35,male,2018/12/12,SD
30,male,2018/12/12,ME
36,male,2018/12/07,AK
55,male,2018/12/14,WA
,male,2018/12/15,NC
47,male,2018/12/17,FL
59,male,2018/10/05,DE
67,male,2018/10/06,MA
28,male,2018/10/01,MO
39,male,2018/10/08,FL
37,male,2018/10/01,FL
46,male,2018/03/14,TN
57,male,2018/03/08,GA
53,male,2018/03/15,OH
27,male,2018/03/15,TX
50,male,2018/03/13,IL
63,female,2018/03/14,AL
57,male,2018/03/14,UT
30,male,2018/03/13,VA
38,male,2018/03/12,MO
60,male,2018/03/08,CA
33,male,2018/03/09,NY
30,male,2018/03/09,CA
40,male,2018/03/11,FL
21,male,2018/03/10,CA
46,male,2018/03/10,NY
35,male,2018/03/13,NY
47,male,2018/03/10,TN
29,female,2018/03/09,CA
42,female,2018/03/09,CA
48,female,2018/03/09,CA
46,male,2018/03/09,UT
49,male,2018/03/08,NC
42,male,2018/03/07,CA
38,male,2018/03/03,TN
56,male,2018/03/08,FL
23,male,2018/03/05,GA
26,female,2018/02/27,PA
51,male,2018/03/05,MD
53,male,2018/02/26,NE
28,male,2018/02/18,WA
57,male,2018/02/28,IL
44,male,2018/03/02,VA
24,male,2018/03/01,NC
45,male,2018/03/02,CA
46,male,2018/03/03,FL
61,male,2018/02/27,WA
34,male,2018/03/02,IN
40,male,2018/03/04,LA
54,male,2018/03/03,VA
32,male,2018/03/03,CT
38,male,2018/03/03,ME
19,male,2018/02/28,PA
48,male,2018/02/27,AZ
38,male,2018/02/16,IN
27,male,2018/02/20,AL
70,male,2018/02/21,PA
38,male,2018/02/21,WV
52,male,2018/02/23,OK
46,male,2018/01/22,UT
,,2018/02/24,UT
,male,2018/02/26,CA
39,male,2018/02/26,MI
,male,2018/02/22,TX
31,female,2018/02/17,IN
50,male,2018/02/23,OH
55,male,2018/02/22,MO
62,male,2018/02/22,DE
,male,2018/01/30,MN
33,male,2018/01/30,IL
,male,2018/01/31,FL
64,male,2001/09/11,NY
38,female,2018/02/03,MO
45,male,2018/02/06,NC
62,male,2018/02/05,VA
42,male,2018/02/07,MI
57,male,2018/02/07,FL
46,male,2018/02/07,OR
52,male,2018/02/09,OR
34,male,2018/02/08,TN
54,male,2018/02/11,IN
37,male,2018/02/07,TX
53,male,2018/02/13,IL
38,male,2018/02/09,WA
25,male,2018/02/13,MI
72,male,2018/02/14,RI
53,male,2018/02/16,IN
53,male,2018/02/16,GA
38,male,2018/02/12,TN
32,male,2018/02/17,FL
,,2018/02/12,TN
47,male,2018/02/23,TN
61,male,2018/02/14,OH
50,male,2018/02/21,NC
,,2018/02/17,LA
47,male,2018/02/20,IL
58,male,2018/02/19,TX
45,male,2018/02/17,PA
52,male,2018/02/16,IA
37,male,2018/02/06,IN
49,male,2018/02/14,FL
35,male,2018/02/14,FL
37,male,2018/02/14,FL
38,male,2018/02/15,IA
49,male,2018/02/15,OH
47,male,2018/02/15,NE
38,male,2018/02/15,KY
,male,2018/02/14,FL
61,male,2018/02/13,FL
28,male,2018/02/13,FL
23,male,2018/02/11,TX
38,male,2018/02/02,PA
66,male,2018/02/02,PA
49,male,2018/02/02,PA
26,male,2018/02/08,TX
42,male,2018/02/09,GA
42,male,2018/02/09,CA
64,male,2018/02/02,CO
22,male,2018/02/08,NM
77,male,2018/02/08,NV
59,female,2017/09/15,IL
57,male,2018/02/08,VT
37,male,2018/02/06,PA
55,female,2018/01/31,NH
60,male,2018/02/06,TN
27,female,2018/02/03,CT
23,male,2018/02/01,ND
36,male,2018/02/04,SC
57,male,2018/02/04,SC
33,male,2018/02/04,FL
37,male,2018/02/04,FL
45,male,2018/02/02,SC
25,male,2018/02/03,VA
56,male,2001/09/11,NY
56,male,2001/09/11,NY
58,male,2018/02/01,MI
60,male,2018/02/01,MI
28,male,2018/01/31,VA
32,male,2018/01/22,IN
,male,2018/01/30,TX
26,male,2018/01/26,TX
28,male,2018/01/19,AL
31,male,2018/01/24,CO
38,male,2018/01/25,IA
32,male,2018/01/29,PA
25,male,2018/01/24,MI
62,male,2018/01/25,NY
30,male,2018/01/29,PA
39,male,2018/01/26,NE
34,male,2018/01/18,WI
19,female,2018/01/23,SC
26,male,2018/01/23,NY
39,male,2018/01/23,MT
43,male,2018/01/26,OK
26,male,2018/01/22,OK
35,male,2018/01/22,OK
55,male,2018/01/22,OK
60,male,2018/01/22,OK
29,male,2018/01/22,OK
33,male,2018/01/23,NY
37,male,2018/01/16,SC
31,male,2018/01/18,PA
37,male,2018/01/15,NC
48,male,2018/01/17,MS
57,male,2018/01/19,NC
46,female,2018/01/19,WA
41,male,2018/01/19,KY
56,male,2018/01/19,KY
52,male,2018/01/19,KY
33,male,2018/01/20,MA
51,male,2018/01/12,TX
33,male,2018/01/20,OK
23,male,2018/01/21,GA
42,male,2018/01/20,MN
45,male,2018/01/18,IA
21,male,2018/01/18,OH
27,male,2018/01/18,MA
42,male,2018/01/16,IL
60,male,2018/01/18,GA
47,male,2018/01/15,IN
47,male,2017/07/01,MD
55,male,2018/01/15,CA
34,male,2018/01/07,WA
,male,2018/01/07,LA
56,male,2018/01/08,OH
,,2018/01/09,CA
39,male,2017/12/27,WA
56,male,2018/01/10,WI
45,male,2018/01/11,IN
30,male,2018/01/10,CA
51,male,2001/09/11,NY
41,male,2018/01/10,MI
25,male,2018/01/15,UT
38,female,2018/01/13,MN
55,female,2018/01/11,NV
42,male,2018/01/11,VA
46,male,2018/01/01,WI
49,male,2018/01/05,NJ
81,male,2018/01/04,VA
32,male,2018/01/02,KS
28,male,2018/01/02,KS
40,male,2018/01/05,VA
,female,2018/01/06,NV
58,male,2018/01/11,FL
,male,2018/01/10,TX
61,male,2018/01/08,MA
,,2018/01/09,TX
61,male,2018/01/09,MI
52,male,2018/01/08,VA
65,male,2018/01/05,SC
,male,2018/01/08,NC
38,male,2018/01/06,KY
47,male,2018/01/08,GA
51,male,2018/01/08,MN
23,female,2018/01/07,IN
,male,2018/01/04,MA
57,male,2018/01/24,VI
31,male,2018/01/17,TN
48,male,2018/01/17,LA
42,male,2018/01/06,PA
67,male,2018/01/01,KS
45,male,2018/01/23,NY
54,male,2018/01/03,CA
28,male,2018/01/01,TN
